gmgc_id;family;ARG-ANNOT;CARD;NCBI;ResFinder;ResFinderFG
GMGC10.209_464_786.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.209_475_656.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.209_476_836.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.209_499_641.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_500_154.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_509_938.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.209_512_517.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_518_056.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_519_942.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_530_863.UNKNOWN;aminoside;0;0;0;0;1
GMGC10.209_536_750.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.209_625_188.CAT;phenicol;1;1;1;1;1
GMGC10.209_649_075.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.209_653_941.VANX;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.209_668_959.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_669_301.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.209_672_534.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.209_675_822.BAER;aminoside;0;1;0;0;0
GMGC10.209_680_081.AMPC;blactamase;0;0;1;0;1
GMGC10.209_680_333.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.209_681_211.UPPP;peptide;0;1;0;0;0
GMGC10.209_682_576.MDTI;Multidrug_efflux;0;1;0;0;0
GMGC10.209_682_577.MDTJ;Multidrug_efflux;0;1;0;0;0
GMGC10.209_683_331.AMPH;blactamase;1;0;0;0;0
GMGC10.209_688_422.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.209_692_930.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.209_692_931.EMRB;Multidrug_efflux;0;1;0;0;0
GMGC10.209_693_508.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_693_783.MARA;Multidrug_efflux;0;1;0;0;0
GMGC10.209_698_705.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.209_699_211.RAMA;Multidrug_efflux;0;1;0;0;0
GMGC10.209_701_413.CPXA;aminoside;0;1;0;0;0
GMGC10.209_701_843.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_705_358.CAT;phenicol;0;0;0;0;1
GMGC10.209_726_580.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_728_235.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_746_345.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_763_520.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_775_950.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_784_122.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_791_081.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_804_105.EMRR;Multidrug_efflux;0;1;0;0;0
GMGC10.209_850_164.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.209_857_848.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.209_857_996.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.209_863_774.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_870_856.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_874_246.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_876_216.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.209_916_691.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_923_513.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.209_927_783.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.209_928_266.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.209_929_582.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.209_977_527.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.209_987_595.RRMA;MLS;0;1;0;0;0
GMGC10.210_024_922.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_042_980.RPOB;rifampicin;0;1;0;0;0
GMGC10.210_049_532.DDL;Glycopeptide/Cycloserine;0;0;1;0;1
GMGC10.210_067_989.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_096_393.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_102_473.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_118_082.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_123_510.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_134_730.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_161_623.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_173_841.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_228_917.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_236_107.STRA;aminoside;1;1;1;1;0
GMGC10.210_247_244.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_258_251.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_263_513.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.210_275_207.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_278_468.ILES;mupirocin;0;1;0;0;0
GMGC10.210_281_487.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_307_529.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_325_057.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_330_053.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_339_896.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.210_342_190.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_390_586.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_414_826.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_417_803.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_441_758.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_466_273.VANX;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.210_483_589.RRMA;MLS;0;1;0;0;0
GMGC10.210_508_947.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_524_399.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_528_744.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_568_105.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_583_357.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_603_906.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_613_813.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_633_460.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_649_446.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_664_591.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_683_496.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_699_407.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_705_089.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_718_304.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_725_862.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_726_407.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.210_729_410.EMRR;Multidrug_efflux;0;1;0;0;0
GMGC10.210_734_816.KDPE;aminoside;0;1;0;0;0
GMGC10.210_735_050.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_743_393.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_753_387.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_753_719.BLA;blactamase;0;1;1;1;1
GMGC10.210_758_569.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_762_398.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_772_530.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_781_420.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_787_608.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_789_284.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_792_595.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_808_256.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_818_707.KDPE;aminoside;0;1;0;0;0
GMGC10.210_819_401.TETR;cycline;1;0;0;0;0
GMGC10.210_824_866.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_829_259.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_847_146.MDTJ;Multidrug_efflux;0;1;0;0;0
GMGC10.210_863_360.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.210_864_587.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_872_688.BAER;aminoside;0;1;0;0;0
GMGC10.210_873_845.BAER;aminoside;0;1;0;0;0
GMGC10.210_874_716.BLA;blactamase;1;1;1;1;0
GMGC10.210_876_626.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_876_915.AMPH;blactamase;1;0;0;0;0
GMGC10.210_879_244.TOLC;Multidrug_efflux;0;1;0;0;0
GMGC10.210_880_524.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_881_455.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.210_881_567.AMPC;blactamase;1;1;1;1;1
GMGC10.210_898_605.OMPN;blactam_non_enz;0;1;0;0;0
GMGC10.210_904_049.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_910_526.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_912_077.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_912_204.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_933_550.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_943_255.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_945_818.BAER;aminoside;0;1;0;0;0
GMGC10.210_946_383.CPXA;aminoside;0;1;0;0;0
GMGC10.210_948_739.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_954_753.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.210_957_460.EMRR;Multidrug_efflux;0;1;0;0;0
GMGC10.210_958_173.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_959_607.RAMA;Multidrug_efflux;0;1;0;0;0
GMGC10.210_960_103.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_960_518.HNS;Multidrug_efflux;0;1;0;0;0
GMGC10.210_960_601.AMPC;blactamase;0;1;1;1;1
GMGC10.210_961_085.MDTM;Multidrug_efflux;0;1;0;0;0
GMGC10.210_968_884.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.210_980_391.AMPH;blactamase;1;0;0;0;0
GMGC10.210_980_738.ARNC;peptide;0;1;0;0;0
GMGC10.210_981_014.FOSB;fosfomycin;1;1;1;1;0
GMGC10.210_981_170.BLA;blactamase;1;1;1;1;1
GMGC10.210_983_007.YFEW;blactamase;1;1;0;0;0
GMGC10.210_983_811.EMRB;quinolone;0;1;0;0;0
GMGC10.210_984_061.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.210_984_201.MEXF;Multidrug_efflux;1;0;1;1;0
GMGC10.210_984_784.MARA;Multidrug_efflux;0;1;0;0;0
GMGC10.210_986_041.CMR;Multidrug_efflux;0;1;0;1;0
GMGC10.210_989_758.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_001_442.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_002_816.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.211_004_251.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_006_627.TOLC;Multidrug_efflux;0;1;0;0;0
GMGC10.211_007_126.MEXE;Multidrug_efflux;1;1;1;1;0
GMGC10.211_007_913.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_007_991.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_008_659.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.211_008_660.EMRR;Multidrug_efflux;0;1;0;0;0
GMGC10.211_010_138.AMPC;blactamase;1;1;1;1;1
GMGC10.211_010_301.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_010_585.MEXF;Multidrug_efflux;1;0;1;1;0
GMGC10.211_011_007.CPXA;aminoside;0;1;0;0;0
GMGC10.211_014_197.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_025_847.AMPC;blactamase;1;1;1;1;0
GMGC10.211_026_087.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.211_027_448.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.211_031_629.BAER;aminoside;0;1;0;0;0
GMGC10.211_050_647.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_067_772.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_069_166.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.211_070_717.TETP;cycline;1;1;1;1;0
GMGC10.211_070_784.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_091_681.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_104_350.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.211_106_470.CPXA;aminoside;0;1;0;0;0
GMGC10.211_107_647.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_111_554.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_125_599.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_167_161.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_171_998.MDTP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_172_032.KDPE;aminoside;0;1;0;0;0
GMGC10.211_173_673.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_181_016.STRB;aminoside;1;1;0;1;0
GMGC10.211_182_018.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_189_079.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_191_643.STRB;aminoside;1;1;1;1;0
GMGC10.211_194_557.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_194_875.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_194_906.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_194_967.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.211_195_158.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.211_197_732.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.211_210_602.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_223_175.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_226_938.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_229_738.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_233_439.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_242_216.RPOB;rifampicin;0;1;0;0;0
GMGC10.211_249_891.OMPN;blactam_non_enz;0;1;0;0;0
GMGC10.211_252_419.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_268_579.MDTN;Multidrug_efflux;0;1;0;0;0
GMGC10.211_269_911.HNS;Multidrug_efflux;0;1;0;0;0
GMGC10.211_276_553.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_288_817.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_291_270.AMPH;blactamase;1;0;0;0;0
GMGC10.211_291_760.HNS;Multidrug_efflux;0;1;0;0;0
GMGC10.211_293_193.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_293_236.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_295_277.UPPP;peptide;0;1;0;0;0
GMGC10.211_297_353.AMPH;blactamase;1;1;0;0;0
GMGC10.211_301_344.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_308_863.MDTH;Multidrug_efflux;0;1;0;0;0
GMGC10.211_312_415.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_322_182.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_340_106.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_343_143.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_346_720.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_350_110.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_361_146.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.211_361_865.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_363_793.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.211_369_655.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_384_411.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_392_015.KDPE;aminoside;0;1;0;0;0
GMGC10.211_392_413.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_406_499.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_408_825.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_412_354.BLA;blactamase;0;0;0;0;1
GMGC10.211_418_055.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_418_595.CAT;phenicol;0;0;0;0;1
GMGC10.211_420_343.MDTA;Multidrug_efflux;0;1;0;0;0
GMGC10.211_424_011.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_427_226.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_450_728.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_456_828.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_490_676.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_505_921.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_530_438.UNKNOWN;MLS;1;1;1;0;0
GMGC10.211_530_439.UNKNOWN;MLS;0;0;1;0;0
GMGC10.211_534_470.CAT;phenicol;0;0;0;0;1
GMGC10.211_540_209.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_567_439.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_568_144.OMPN;blactam_non_enz;0;1;0;0;0
GMGC10.211_569_114.EMRB;Multidrug_efflux;0;1;0;0;0
GMGC10.211_570_033.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.211_571_767.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_572_822.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_584_745.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_586_286.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_594_674.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_602_679.NIMA;nitroimidazole;1;0;1;1;0
GMGC10.211_609_043.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_620_674.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_620_998.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_648_197.OMPN;blactam_non_enz;0;1;0;0;0
GMGC10.211_660_466.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_665_027.RPOB;rifampicin;0;1;0;0;0
GMGC10.211_675_501.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_687_422.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_690_353.YOJI;peptide;0;1;0;0;0
GMGC10.211_705_276.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_723_909.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_731_846.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_746_033.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.211_748_555.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_748_741.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_759_058.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_761_454.CPXA;aminoside;0;1;0;0;0
GMGC10.211_761_815.AMPC;blactamase;1;1;1;1;1
GMGC10.211_763_678.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_769_604.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_772_642.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_783_230.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_785_412.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_786_004.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_786_731.CAT;phenicol;0;0;0;0;1
GMGC10.211_792_111.AACA7;aminoside;0;0;0;0;1
GMGC10.211_797_812.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.211_815_763.MDLA;cycline;0;1;1;1;0
GMGC10.211_839_201.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_843_257.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_851_731.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_852_021.UPPP;peptide;0;1;0;0;0
GMGC10.211_866_937.ERMA;MLS;1;1;1;1;0
GMGC10.211_883_607.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_885_645.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_903_776.UNKNOWN;blactamase;1;1;1;0;1
GMGC10.211_917_103.MDTI;Multidrug_efflux;0;1;0;0;0
GMGC10.211_918_878.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_922_316.CAT;phenicol;0;0;0;0;1
GMGC10.211_927_099.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_974_306.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_976_523.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.211_979_470.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_983_888.STRA;aminoside;1;1;1;1;0
GMGC10.211_992_555.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.211_995_651.FOLA;Sulfonamide/trimethoprim;1;1;1;1;0
GMGC10.211_996_515.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.212_002_117.AACA-APHD;aminoside;1;1;1;1;1
GMGC10.212_005_113.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.212_006_915.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.212_009_692.MDTA;Multidrug_efflux;0;1;0;0;0
GMGC10.212_021_174.RRMA;MLS;0;1;0;0;0
GMGC10.212_025_281.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.212_039_861.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.212_041_288.AACA7;aminoside;0;0;0;0;1
GMGC10.212_065_338.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.212_068_263.TETP;cycline;1;1;1;1;0
GMGC10.212_093_951.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.212_097_725.CAT;phenicol;1;1;1;1;1
GMGC10.212_098_102.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.212_103_173.CAT;phenicol;0;0;0;0;1
GMGC10.212_113_202.CMR;Multidrug_efflux;0;1;0;1;0
GMGC10.212_113_533.GADW;Multidrug_efflux;0;1;0;0;0
GMGC10.212_115_114.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.212_115_238.MDTE;Multidrug_efflux;0;1;0;0;0
GMGC10.212_117_512.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.212_117_808.ENVR;Multidrug_efflux;0;1;0;0;0
GMGC10.212_118_874.YOJI;peptide;0;1;0;0;0
GMGC10.212_120_671.MDTG;Multidrug_efflux;0;1;0;0;0
GMGC10.247_499_402.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.247_501_718.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.247_502_749.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.247_503_139.EMRB;quinolone;0;1;0;0;0
GMGC10.247_503_663.UNKNOWN;cycline;1;1;1;1;1
GMGC10.247_503_727.CPXA;aminoside;0;1;0;0;0
GMGC10.247_504_192.AMPH;blactamase;1;1;0;0;0
GMGC10.247_504_461.BAER;aminoside;0;1;0;0;0
GMGC10.247_505_433.YOJI;peptide;0;1;0;0;0
GMGC10.247_505_645.MDTH;Multidrug_efflux;0;1;0;0;0
GMGC10.247_507_183.RLMN;Multidrug;0;1;1;0;0
GMGC10.247_510_364.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.247_510_583.MEXE;Multidrug_efflux;1;1;1;1;0
GMGC10.247_511_986.YOJI;peptide;0;1;0;0;0
GMGC10.247_512_388.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.247_513_206.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.247_516_029.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.247_518_085.EMRR;Multidrug_efflux;0;1;0;0;0
GMGC10.247_518_502.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.247_519_553.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.247_520_975.TETP;cycline;1;1;1;1;0
GMGC10.247_520_976.UNKNOWN;cycline;1;1;1;1;1
GMGC10.247_522_222.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.247_524_804.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.247_528_052.BAER;aminoside;0;1;0;0;0
GMGC10.247_548_866.UNKNOWN;aminoside;0;0;1;0;0
GMGC10.247_554_752.ILES;mupirocin;0;1;0;0;0
GMGC10.247_561_264.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.247_563_887.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.247_564_701.BAES;aminoside;0;1;0;0;0
GMGC10.247_565_933.AMPH;blactamase;1;0;0;0;0
GMGC10.247_565_936.YOJI;peptide;0;1;0;0;0
GMGC10.247_566_015.CPXA;aminoside;0;1;0;0;0
GMGC10.247_566_272.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.247_566_608.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.247_571_063.MARA;Multidrug_efflux;0;1;0;0;0
GMGC10.247_579_760.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.247_591_522.CRP;Multidrug_efflux;0;1;0;0;0
